occupation	participant	sentence	pronoun_type	word	pronoun	uid	confuse_pronoun
teacher	student	The teacher had just eaten a big meal so their stomach was full. The teacher was asked if $POSS_PRONOUN grading policy was strict.	$POSS_PRONOUN	teacher	their	eo9	
teacher	student	The teacher had just eaten a big meal so xyr stomach was full. The teacher was asked if $POSS_PRONOUN grading policy was strict.	$POSS_PRONOUN	teacher	xyr	eo9	
lawyer	witness	The lawyer thought that he had been having a bad day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo0	
lawyer	witness	The lawyer thought that she had been having a bad day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo0	
lawyer	witness	The lawyer thought that they had been having a bad day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo0	
lawyer	witness	The lawyer thought that xe had been having a bad day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo0	
lawyer	witness	The lawyer stifled a yawn; he felt tired. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo1	
lawyer	witness	The lawyer stifled a yawn; she felt tired. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo1	
lawyer	witness	The lawyer stifled a yawn; they felt tired. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo1	
lawyer	witness	The lawyer stifled a yawn; xe felt tired. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo1	
lawyer	witness	The lawyer needed coffee because he had gotten up very early. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo2	
lawyer	witness	The lawyer needed coffee because she had gotten up very early. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo2	
lawyer	witness	The lawyer needed coffee because they had gotten up very early. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo2	
lawyer	witness	The lawyer needed coffee because xe had gotten up very early. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo2	
lawyer	witness	The lawyer was unhappy that he had worn uncomfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo3	
lawyer	witness	The lawyer was unhappy that she had worn uncomfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo3	
lawyer	witness	The lawyer was unhappy that they had worn uncomfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo3	
lawyer	witness	The lawyer was unhappy that xe had worn uncomfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo3	
lawyer	witness	The lawyer was hungry because he had not eaten in hours. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo4	
lawyer	witness	The lawyer was hungry because she had not eaten in hours. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo4	
lawyer	witness	The lawyer was hungry because they had not eaten in hours. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo4	
lawyer	witness	The lawyer was hungry because xe had not eaten in hours. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo4	
lawyer	witness	The lawyer thought that he had been having a good day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo5	
lawyer	witness	The lawyer thought that she had been having a good day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo5	
lawyer	witness	The lawyer thought that they had been having a good day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo5	
lawyer	witness	The lawyer thought that xe had been having a good day. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo5	
lawyer	witness	The lawyer felt energetic; he had slept deeply. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo6	
lawyer	witness	The lawyer felt energetic; she had slept deeply. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo6	
lawyer	witness	The lawyer felt energetic; they had slept deeply. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo6	
lawyer	witness	The lawyer felt energetic; xe had slept deeply. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo6	
lawyer	witness	The lawyer had just had coffee because he had slept in. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo7	
lawyer	witness	The lawyer had just had coffee because she had slept in. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo7	
lawyer	witness	The lawyer had just had coffee because they had slept in. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo7	
lawyer	witness	The lawyer had just had coffee because xe had slept in. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo7	
lawyer	witness	The lawyer was happy that he had worn comfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo8	
lawyer	witness	The lawyer was happy that she had worn comfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo8	
lawyer	witness	The lawyer was happy that they had worn comfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo8	
lawyer	witness	The lawyer was happy that xe had worn comfortable shoes. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo8	
lawyer	witness	The lawyer was full because he had just eaten a big meal. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	he	eo9	
lawyer	witness	The lawyer was full because she had just eaten a big meal. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	she	eo9	
lawyer	witness	The lawyer was full because they had just eaten a big meal. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	they	eo9	
lawyer	witness	The lawyer was full because xe had just eaten a big meal. The lawyer conducted the cross-examination until $NOM_PRONOUN ran out of questions.	$NOM_PRONOUN	lawyer	xe	eo9	
lawyer	witness	The lawyer thought the day was going badly for him. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	him	eo0	
lawyer	witness	The lawyer thought the day was going badly for her. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	her	eo0	
lawyer	witness	The lawyer thought the day was going badly for them. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	them	eo0	
lawyer	witness	The lawyer thought the day was going badly for xem. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	xem	eo0	
lawyer	witness	The lawyer stifled a yawn; the night had been too short for him. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	him	eo1	
lawyer	witness	The lawyer stifled a yawn; the night had been too short for her. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	her	eo1	
lawyer	witness	The lawyer stifled a yawn; the night had been too short for them. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	them	eo1	
lawyer	witness	The lawyer stifled a yawn; the night had been too short for xem. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	xem	eo1	
lawyer	witness	The lawyer needed coffee because it was very early for him. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	him	eo2	
lawyer	witness	The lawyer needed coffee because it was very early for her. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	her	eo2	
lawyer	witness	The lawyer needed coffee because it was very early for them. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	them	eo2	
lawyer	witness	The lawyer needed coffee because it was very early for xem. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	xem	eo2	
lawyer	witness	The lawyer was unhappy because the new shoes did not fit him well. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	him	eo3	
lawyer	witness	The lawyer was unhappy because the new shoes did not fit her well. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	her	eo3	
lawyer	witness	The lawyer was unhappy because the new shoes did not fit them well. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	them	eo3	
lawyer	witness	The lawyer was unhappy because the new shoes did not fit xem well. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	xem	eo3	
lawyer	witness	The lawyer had not eaten in hours and hunger was starting to get to him. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	him	eo4	
lawyer	witness	The lawyer had not eaten in hours and hunger was starting to get to her. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	her	eo4	
lawyer	witness	The lawyer had not eaten in hours and hunger was starting to get to them. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	them	eo4	
lawyer	witness	The lawyer had not eaten in hours and hunger was starting to get to xem. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	xem	eo4	
lawyer	witness	The lawyer thought the day was going well for him. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	him	eo5	
lawyer	witness	The lawyer thought the day was going well for her. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	her	eo5	
lawyer	witness	The lawyer thought the day was going well for them. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	them	eo5	
lawyer	witness	The lawyer thought the day was going well for xem. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	xem	eo5	
lawyer	witness	The lawyer felt energetic because a good night's sleep had refreshed him. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	him	eo6	
lawyer	witness	The lawyer felt energetic because a good night's sleep had refreshed her. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	her	eo6	
lawyer	witness	The lawyer felt energetic because a good night's sleep had refreshed them. The lawyer conducted the cross-examination for $ACC_PRONOUN to find out the truth.	$ACC_PRONOUN	lawyer	them	eo6	
